C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_115.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_116.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_117.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_118.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_119.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_120.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_121.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_122.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_123.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_124.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_125.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_126.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_127.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_128.jpeg,이
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_129.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_130.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_131.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_132.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_133.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_134.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_135.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_136.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_137.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_138.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_139.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_140.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_141.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_142.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_143.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_144.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_145.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_146.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_147.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_148.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_149.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_150.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_151.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_152.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_153.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_154.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_155.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_156.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_157.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_158.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_159.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_160.jpeg,기
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_161.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_162.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_163.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_164.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_165.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_166.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_167.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_168.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_169.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_170.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_171.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_172.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_173.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_174.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_175.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_176.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_177.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_178.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_179.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_180.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_181.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_182.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_183.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_184.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_185.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_186.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_187.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_188.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_189.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_190.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_191.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_192.jpeg,리
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_193.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_194.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_195.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_196.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_197.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_198.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_199.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_200.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_201.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_202.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_203.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_204.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_205.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_206.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_207.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_208.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_209.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_210.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_211.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_212.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_213.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_214.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_215.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_216.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_217.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_218.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_219.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_220.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_221.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_222.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_223.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_224.jpeg,가
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_225.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_226.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_227.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_228.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_229.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_230.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_231.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_232.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_233.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_234.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_235.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_236.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_237.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_238.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_239.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_240.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_241.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_242.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_243.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_244.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_245.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_246.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_247.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_248.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_249.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_250.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_251.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_252.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_253.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_254.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_255.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_256.jpeg,사
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_257.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_258.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_259.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_260.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_261.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_262.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_263.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_264.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_265.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_266.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_267.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_268.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_269.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_270.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_271.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_272.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_273.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_274.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_275.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_276.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_277.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_278.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_279.jpeg,자
C:\Users\402-07\Korean-Recognition\Python\tools\image-data-256\hangul-images\hangul_280.jpeg,자
